DATE,OPERATING_SYSTEM,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SOURCE_TABLE,SE%,ORDER_PER_CART,UPGRADES,CART_ABANDON,CHECKOUTS,USERS,TIME_SPENT_PER_VISIT,MV,ATC%,VISITS,UNITS,REVENUE,CVR%,CRASHES,LAUNCHES,QV%,ATC,MV%,SITE_SEARCH,INSTALLS,UNIQUE_VISITORS,ORDERS,QV,PRODUCT_VIEWS,AOV
2024-08-02 05:00:00.000,Windows,Set-top Box,Social Media Campaigns,GPay,S1,app_data_source_3,57.7,2.95,44.56,4.59,220.26,2468.71,14.22,359.28,32.98,2655.29,379.08,2086.45,33.98,12.42,454.95,53.16,224.22,12.88,303.09,115.22,659.21,177.63,744.39,8331.39,11.74604515
2023-11-12 07:00:00.000,macOS,Mobile Phone,Display,Credit Card,F2,app_data_source_3,76.02,6.52,48.53,111.76,54.89,2158.01,11.32,419.41,87.88,1242.78,154.05,614.01,7.52,36.79,292.58,42,61.83,24.96,430.99,185.7,2301.52,65.13,828.26,5328.3,9.427452787
2025-06-23 07:00:00.000,iOS,Mobile Phone,Push Notification,Credit Card,F1,app_data_source_1,14.52,3.25,71.34,65.83,13.38,2107.79,5.86,48.62,80.13,1859.83,57.72,4625.89,76.33,8.6,290.42,17.16,331.38,99.34,172.4,283.35,948.83,166.18,222.2,3029.17,27.836622939
2023-10-28 14:00:00.000,Windows,Other,Video,Debit Card,S1,app_data_source_3,92.79,8.93,75.56,62.59,219.5,583.66,18.14,901.9,97.53,108.33,399.44,2555.94,75,40.44,884.66,62.32,236.92,60.06,65.47,421.51,776.26,200.58,317.77,2587.88,12.742746036
2024-09-21 18:00:00.000,Linux,Television,Display,Rupay,F2,app_data_source_2,52.06,3.34,39.17,86.1,36.34,2172.53,6.1,184.29,35.14,1979.61,188.6,2761.03,10.73,26.47,97.21,30.17,445.85,69.29,106.74,458.03,1259.65,165.32,945.22,2578.18,16.701125091
2023-05-03 00:00:00.000,macOS,Mobile Phone,Paid Search,Credit Card,F2,app_data_source_1,33.46,7.21,5.99,16.99,11.99,374.3,19.58,589.65,59.38,3616.97,156.44,4381.32,44.65,17.31,160.12,45.58,17.61,29.51,244.4,364.54,2897.2,196.21,158.32,3347.46,22.329748739
2025-01-22 15:00:00.000,macOS,Mobile Phone,Other Links,Bank Transfer,F2,app_data_source_3,21.31,4.12,33.02,79.72,32.66,1968.76,12.69,322.25,94.18,1407.1,419.45,1900.19,13.67,20.93,82.41,78.58,325.63,49.36,356.21,389.35,2186.57,272.56,952.99,4165.96,6.971639272
2023-01-24 15:00:00.000,Windows,Set-top Box,Other Links,Bank Transfer,S1,app_data_source_1,62.63,9.5,99.61,108.18,254.16,3924.05,12.53,225.57,79.11,3035.4,224.54,1284.1,90.92,5,349.89,76.78,377.34,78.9,3.99,64.98,821.61,124.24,601.83,6965.55,10.335640695
2023-02-15 13:00:00.000,Linux,Tablet,Display,Debit Card,F5,app_data_source_3,12.57,9.14,21.65,138.67,26.21,1207.05,11.82,648.1,31.79,2937.81,265.51,1593.79,14.68,12.35,293.33,36.52,409.31,94.83,101.65,95.98,2998.16,208.25,465.63,2138.43,7.653253301
2025-07-11 06:00:00.000,iOS,Television,Display,Rupay,F5,app_data_source_2,58.43,3.07,13.97,22.76,288.89,2133.8,5.56,416.58,87.9,191.42,74.86,4642.4,79.17,4.93,110.39,48.71,92.85,0.65,453.86,422.75,516.99,133.2,459.85,9705.94,34.852852853
2024-02-25 23:00:00.000,macOS,Mobile Phone,Display,Rupay,S4,app_data_source_3,75.15,3.13,93.63,10.49,225.7,3455.79,18.34,504.77,12.31,1161.39,163.23,3434.59,56.91,23.52,962.6,54.2,63.65,81.83,128.02,151.98,137.27,189.81,224.94,3739.99,18.094884358
2023-12-04 07:00:00.000,Android,Tablet,Display,Credit Card,S2,app_data_source_2,67.97,1.16,26.33,65.72,59.19,2706.71,13.57,69.87,50.68,1786.33,255.43,4246.75,8.91,34.77,853.92,34.25,444.33,63.35,200.82,120.73,2453.71,205.32,465.41,3721.74,20.683567115
2025-07-07 11:00:00.000,Android,Tablet,Social Network Referrals,Bank Transfer,F2,app_data_source_2,96.37,3.94,16.81,47.54,151.36,4705.92,6.19,759.53,85.88,774.3,465.34,3127.63,82.07,37.42,257.2,62.58,112.24,42.8,408.44,52.96,334.52,32.07,367.43,7156.38,97.525101341
2023-07-06 12:00:00.000,iOS,Television,Social Network Referrals,Debit Card,F2,app_data_source_2,35.18,8.52,43.26,144.77,191.54,971.44,7.37,515.79,51.82,3348.64,245.21,2408.83,17.06,33.13,337.49,42.52,48.9,35.7,88.51,250.16,2817.19,241.97,602.14,7686.6,9.955077076
2023-02-24 22:00:00.000,macOS,Mobile Phone,Display,Bank Transfer,S4,app_data_source_2,37.77,4.92,33.19,45.87,66.71,4807.52,4.37,930.38,64.95,4378.79,318.01,873.87,43.57,9.56,452.15,68.74,408.13,11.2,314.29,222.05,1294.85,277.96,312.47,510.13,3.143869622
2025-02-13 12:00:00.000,Linux,Set-top Box,Push Notification,Bank Transfer,F3,app_data_source_2,28.53,5.78,65.92,146.62,201.15,1279.59,15.07,21.39,7.38,1768.28,147.87,796.96,92.83,1.07,3,8.32,386.45,56.25,218.21,340.92,2187.29,166.93,890.88,5709.66,4.774216738
2024-06-06 07:00:00.000,Linux,Television,Video,Debit Card,S2,app_data_source_2,2.51,5.61,97.79,12.67,261.82,3675.57,6.85,872.36,48.24,2885.57,160.42,4323.26,12.58,0.92,461.88,55.93,19.2,38.56,271.55,300.76,1347.73,75.31,575.18,6236.87,57.406187757
2024-04-19 09:00:00.000,Linux,Television,Paid Search,Rupay,S2,app_data_source_1,35.55,2.31,86.46,75.22,153.69,3515.03,3.99,19.31,75.34,1842.35,314.79,4098.19,9.21,39.51,418.9,54.65,339.23,72.56,444.43,22.78,1535.61,269.45,421.72,1809.36,15.209463722
2025-06-29 20:00:00.000,Windows,Set-top Box,Video,Credit Card,S3,app_data_source_3,77.26,8.57,66.79,16.78,289.88,3508.99,18.78,31.22,19.66,1441.18,82.73,4548.36,84.56,29.01,372.11,5.15,433.74,76.34,429.97,473.74,2664.36,89.43,296.08,5859.13,50.85944314
2024-03-02 08:00:00.000,Windows,Tablet,QR code,GPay,F2,app_data_source_1,37.94,7.9,13.69,55.91,194.08,1543.33,18.86,469.71,12.07,4888.85,289.15,2266.55,76.11,38.86,214.43,83.07,55.42,60.88,301.16,52.98,2871.92,248.64,607.63,8381.09,9.115789897
2023-09-14 15:00:00.000,Linux,Mobile Phone,Gen AI Search,Debit Card,S2,app_data_source_2,59.71,5.92,58.21,78.29,29.45,3909.23,5.14,470.24,3.86,1922.33,95.99,3970.85,17.28,13.34,56.44,81.53,243.35,32.86,207.75,347.68,1876.5,84.76,609.81,7403.39,46.848159509
2023-03-13 19:00:00.000,Windows,Mobile Phone,Push Notification,Bank Transfer,F5,app_data_source_1,96.86,9.06,30.21,120.56,211.53,1022.63,14.26,360.43,52.77,4260.04,124.21,2949.18,10.6,39.13,520.92,75.03,368.53,79.2,492.01,354.59,1376.46,268.17,781.37,509.62,10.997427005
2025-05-03 13:00:00.000,Android,Tablet,Video,GPay,F3,app_data_source_1,8.68,7.35,91.83,21.77,260.54,3533.61,3.71,144.88,94.61,3296.73,467.11,3306.39,19.78,37.49,808.02,13.55,378.64,10.7,321.63,100.28,1540.45,219.72,608.63,3116.32,15.048197706
2023-04-28 09:00:00.000,Windows,Other,Other Links,Debit Card,S1,app_data_source_2,64.18,8.34,8.6,42.68,67.73,1339.39,5.09,333.79,8.85,259.48,274.45,4861.71,69.33,45.87,706.44,86.71,306.08,11.66,225.18,211.2,281.46,205.16,884.43,2174.4,23.69716319
2023-09-06 05:00:00.000,Windows,Television,Social Media Campaigns,Credit Card,F3,app_data_source_2,98.13,5.21,84.85,71.14,207.63,571.4,16.9,881.98,60.65,3110.34,156.64,2409.63,44.88,36.87,125.7,68.52,337.18,19.36,299.37,189.5,431.38,172.83,482.33,1797.59,13.942197535
2023-06-10 06:00:00.000,iOS,Other,Video,Debit Card,S4,app_data_source_2,23.57,8.33,38.35,68.29,297.17,3473.91,13.99,247.64,71.97,2430.6,299.12,1785.81,12.44,38.94,361.54,60.21,359.26,27.75,113.8,471.76,1373.43,223.74,147.33,9084.87,7.981630464
2025-05-08 16:00:00.000,Android,Television,Gen AI Search,Rupay,S1,app_data_source_3,14.7,1.08,16.6,25.9,218.53,4441.67,3.13,266.59,39.9,3486.55,319.16,1828.31,25.75,34.67,332.71,13.74,444.71,20.43,223.4,346.27,194.9,115.64,586.98,3180.55,15.810359737
2024-09-10 21:00:00.000,iOS,Mobile Phone,Video,Rupay,S2,app_data_source_2,47.19,3.25,50.34,34.62,122.02,1408.68,2.05,98.57,23,1251.48,256.07,1612.65,29.48,41.48,570.94,56.22,289.41,56.25,114.78,295.43,1434.58,1.04,197.02,4118.17,1550.625
2023-05-11 10:00:00.000,iOS,Tablet,Other Links,Rupay,F3,app_data_source_2,14.23,7.93,40.67,50.12,191.57,1596,5.41,287.5,47.65,1564.71,465.01,3421.39,17.91,7.77,223.52,31.54,52.36,99.64,291.69,481.48,119.68,124.1,815.4,6493.59,27.569621273
2025-04-15 20:00:00.000,macOS,Tablet,Gen AI Search,Debit Card,S4,app_data_source_3,84.38,6.47,27.39,90.98,187.01,1732.47,16.64,534.74,76.38,569.42,346.8,4074.61,37.2,43.86,266.46,33.32,291.78,4.64,320.21,448.96,511.98,124.55,964.1,1372.37,32.71465275
2023-07-26 12:00:00.000,macOS,Set-top Box,Social Network Referrals,Rupay,F1,app_data_source_1,39.82,9.9,17.73,119.8,281.18,4526.34,12.9,724.28,7.42,4031.22,467.39,2266.16,22.25,29.21,433.12,62.92,294.87,14.8,256.54,76.4,381.21,132.31,82.65,1561.58,17.12765475
2023-01-18 12:00:00.000,macOS,Set-top Box,Push Notification,Debit Card,F1,app_data_source_1,1.31,9.91,14.01,121.45,139.45,1904.32,13.6,519.38,15.04,4872.47,84.65,3716.9,80.03,47.5,366.07,43.61,247.21,21.07,406.54,320.51,1220.07,281.46,463.63,7258.12,13.205784126
2024-07-18 21:00:00.000,Windows,Television,Social Network Referrals,Bank Transfer,S2,app_data_source_1,73.72,7.85,76.59,73.86,236.38,1856.52,3.66,417.16,91.65,55.7,490.52,1568.2,13.77,42.54,213.08,76.3,108.23,14.03,69.7,197.36,446.51,233.14,503.93,9853.92,6.726430471
2025-03-30 19:00:00.000,macOS,Television,QR code,GPay,S3,app_data_source_2,22.09,0.09,99.7,15.49,287.74,4059.08,14.77,406.58,98.95,560.06,303.53,3123.6,14.8,7.87,218.48,49.87,463.04,91.91,166.53,311.02,1653.01,150.36,945.94,6826.05,20.774142059
2023-01-17 02:00:00.000,macOS,Set-top Box,Gen AI Search,GPay,F1,app_data_source_2,66.87,6.42,0.83,114.74,213.98,4483,12.07,736.04,26.94,670.28,264.29,4105.92,48.88,21.82,40.72,1.83,152.1,0.13,488.49,327.91,1942.63,182.55,888.38,9403.12,22.492029581
2023-06-19 08:00:00.000,Linux,Set-top Box,Paid Search,Rupay,F1,app_data_source_3,77.72,9.29,27.24,25.5,19.9,2939.15,9.61,235.45,92.69,326.32,137.5,2755.47,62.58,48.76,146.81,74.36,282.3,59.39,231.19,36.1,1554.84,221.41,838.07,2442,12.445101847
2024-09-24 12:00:00.000,Linux,Tablet,Video,Credit Card,S3,app_data_source_1,61.21,9.4,81.39,39.28,152.82,1487.15,14.28,516.4,88.16,3649.02,49.72,4323.04,96.27,46.25,2.85,2.94,177.64,56.38,434.57,110.46,1159.46,257.42,271.14,993.65,16.793722321
2023-09-28 19:00:00.000,iOS,Other,Video,Rupay,F5,app_data_source_3,41.74,2.05,71.47,57.56,83.25,3526.64,13.12,791.92,4.76,2263.85,472.73,4101.67,40.75,48.09,855.97,11.06,150.05,73.46,90.75,340.42,765.07,287.85,350.94,1288.49,14.249331249
2024-12-31 11:00:00.000,Windows,Other,Other Links,Credit Card,S4,app_data_source_2,20.73,9.72,99.54,133.32,46.08,3545.29,15.54,220.41,27.22,4118.74,458.14,1027.41,49.39,11.85,55.08,86.88,49.3,21.18,361.41,49.75,435.98,297.8,772.05,1290.41,3.45
2025-02-05 06:00:00.000,iOS,Mobile Phone,Social Network Referrals,Rupay,S3,app_data_source_2,90.42,8.31,21.15,126.04,134.37,3019.41,1.74,812.28,87.87,644.15,190.55,4646.66,10.56,17.99,853.21,49.17,91.3,72.53,385.64,166.53,1151.64,293.35,213.6,488.44,15.839986364
2023-12-17 20:00:00.000,macOS,Television,Gen AI Search,GPay,F5,app_data_source_1,21.93,0.9,30.37,93.78,18.14,1369.44,16.91,609.78,57.81,2609.12,26.16,3027.77,76.89,26.64,618.72,19.8,349.48,92.51,386.67,453.7,446.61,40.87,624.41,347.22,74.082945926
2024-09-10 21:00:00.000,macOS,Tablet,Video,Rupay,S2,app_data_source_1,28.56,8.46,2.65,128.94,211.74,3238.94,3.6,880.22,18.37,109.18,298.28,4834.31,69.98,13.6,296.25,39.81,243.93,68.83,97.65,114.39,1615.93,78.6,306.97,2225.14,61.505216285
2023-12-25 22:00:00.000,Linux,Tablet,Social Network Referrals,GPay,S4,app_data_source_3,91.39,7.86,33.55,94.13,212.8,1915.02,17.99,751.42,17.54,500.81,445.21,2223.75,2.04,8.79,205.18,63.89,36.44,32.03,380.04,316.64,1830.46,226.43,200.4,7111.67,9.820915956
2024-01-26 23:00:00.000,iOS,Set-top Box,Gen AI Search,Bank Transfer,S4,app_data_source_1,49.05,7.58,32.97,28.68,84.96,4587.57,11.18,924.26,36.89,3622.14,497.91,1180.37,76.54,0.64,386.36,42.05,498.12,77.69,469.91,451.1,2359.71,153.18,268.99,4061.22,7.705770988
2024-03-26 03:00:00.000,Android,Tablet,Social Network Referrals,Bank Transfer,F3,app_data_source_1,50.37,4.31,42.78,142.17,218.33,4233.27,13.9,129.89,6.68,186.95,54.83,3023.14,9.39,39.31,49.38,51.28,280.57,61.09,346.76,196,286.77,274.53,613.63,3067.14,11.01205697
2024-11-29 09:00:00.000,Linux,Tablet,Social Media Campaigns,Debit Card,F5,app_data_source_3,64.23,0.94,61.42,97.93,114.25,2852.63,6.07,628.91,17.76,2143.16,192.22,213.15,32.71,31.43,71.24,18.06,23.1,53.69,12.79,31.32,772.71,228.01,378.37,932.31,0.9348274199
2024-12-06 11:00:00.000,Linux,Television,Gen AI Search,Debit Card,S1,app_data_source_2,4.06,3.13,44.25,70.88,268.19,3862.96,8.13,436.25,1.5,1132.49,387.25,3116.73,27.78,24.24,42.51,5.98,119.17,50.3,469.26,427.16,348.21,243.17,663.64,4708.54,12.817082699
2024-07-09 00:00:00.000,Linux,Mobile Phone,Display,Debit Card,F1,app_data_source_2,3.3,4.9,66.57,101.38,279.06,1513.03,13.05,174.9,24.19,3540.71,13.28,4128.17,9.62,2.69,435.55,4.67,94.25,68.64,149.01,45.09,2899.55,179.88,827.23,4544.36,22.949577496
2024-05-15 09:00:00.000,iOS,Tablet,Video,Rupay,S3,app_data_source_1,3.41,1.96,20.94,83.75,94.84,90.89,14.59,179.61,31.55,4832.3,206.39,4076.51,8.05,17.63,827.75,36.48,351.61,42.37,266.41,22.44,2339.6,249.65,916.83,3780.11,16.328900461
2025-08-21 19:00:00.000,Windows,Set-top Box,Gen AI Search,Credit Card,F1,app_data_source_3,28.65,8.78,97.32,91.56,118.4,4646.07,7.11,356.39,18.84,3263.07,117.16,3507.12,57.14,18.59,833.75,59.77,144.36,39.2,384.08,190.79,506.99,296.96,672.64,4034.26,11.810075431
2024-04-25 02:00:00.000,Android,Mobile Phone,Display,GPay,S2,app_data_source_1,56.1,1.86,85.23,26.02,269.1,1157.69,13.09,974.43,73.21,3574.83,43.04,1414.08,45.56,22.25,985,49.53,46.37,76.2,157.9,72.62,2749.59,133.68,691.93,6630.39,10.578096948
2023-08-06 12:00:00.000,iOS,Television,Video,Rupay,F5,app_data_source_3,54.66,9.83,45.63,88.98,73.99,2639.08,13.59,416.18,61.36,379.94,176.89,524.05,35.63,33.83,107.11,32.23,227.4,22.66,442.93,315.75,66.06,66.59,397.18,7195.01,7.86980027
2025-02-10 03:00:00.000,Linux,Mobile Phone,Video,Bank Transfer,S3,app_data_source_3,3.3,1.21,90.71,51.68,259.04,272.51,16.14,70.7,70.14,450.33,473.39,1107.83,82.71,41,622.46,85.98,36.19,46.61,325.68,85.89,2276.74,272,809.66,9134.63,4.072904412
2024-04-09 18:00:00.000,Windows,Mobile Phone,Video,Credit Card,F5,app_data_source_2,85.02,0.96,21.48,97.4,267.2,1170.95,18.63,649.28,12.03,185.94,113.83,1505.92,93.8,10.21,533.92,20.89,495.31,44.18,451.31,323.78,498.76,134.62,357.72,5473.59,11.18645075
2024-09-03 23:00:00.000,macOS,Other,Social Network Referrals,Credit Card,S3,app_data_source_2,81.96,4.26,52.98,104.56,49.17,371.78,1.71,981.29,3.83,1937.39,427.96,3727.34,11.48,35.62,888.2,57.31,174.84,48.25,162.73,266.71,54.63,186.35,373.81,7811.56,20.001824524
2025-02-19 01:00:00.000,Windows,Set-top Box,Paid Search,Bank Transfer,S2,app_data_source_3,44.7,5.95,7.14,136.53,226.11,1428.04,6.5,255.25,44.05,4857.02,123.45,4244.78,96.31,16.97,427.3,14.68,148.19,66.73,332.71,374.91,2897.72,261.08,335.82,7270.23,16.258541443
2025-08-15 14:00:00.000,Linux,Set-top Box,Social Media Campaigns,Debit Card,S1,app_data_source_2,58.37,3.23,19.32,127.48,71.49,4841.96,7.37,10.52,76.39,612.52,37.57,290.21,27.82,43.23,865.94,93.68,92.92,96.61,155.21,378.01,1110.79,113.92,636.4,6412.15,2.547489466
2023-03-14 08:00:00.000,iOS,Set-top Box,Social Network Referrals,Bank Transfer,F1,app_data_source_3,97.27,0.45,13.2,26.23,32.38,4317.33,2.7,118.85,25.37,4644.49,132.42,2375.96,60.78,37.48,365.49,99.57,400.17,32.99,493.12,11.9,1467.44,99.87,691.89,6039.55,23.790527686
2023-02-05 21:00:00.000,Windows,Other,Paid Search,GPay,S3,app_data_source_2,99.4,4.41,16.6,60.73,39.64,1328.42,13.07,737.56,61.62,4685.59,11.03,253.77,50.48,18.96,921.88,62.52,480.87,28.51,424.34,343.61,279.24,112.99,637.7,9880.78,2.245950969
2024-05-25 18:00:00.000,Windows,Tablet,QR code,Rupay,S4,app_data_source_2,76.65,3.49,85.77,48.82,209.23,1420.89,19.81,338.43,51.19,3205.01,413.96,2966.32,84.26,19.33,693.74,33.46,277.53,47.29,298.66,66.39,2434.09,241.61,754.75,913.5,12.277306403
2024-03-09 18:00:00.000,macOS,Tablet,Gen AI Search,GPay,S1,app_data_source_1,34.85,1.78,90.11,12.59,10.24,1739.8,6.39,172.18,67.8,2702.54,174.2,1538.07,73.01,43.32,94.7,34.46,422.06,62.06,171.48,302.29,2783.05,122.14,668.14,6424.63,12.592680531
2024-04-24 16:00:00.000,iOS,Tablet,Push Notification,GPay,F1,app_data_source_1,77.11,7.78,51.79,45.25,190.21,3776.76,2.64,379.27,40.06,2500.82,307.79,3156.45,63.11,25.69,290.35,63.81,366.15,44.57,13.17,420.28,2514.82,180.55,384.34,6757.28,17.482414844
2024-03-31 15:00:00.000,macOS,Set-top Box,Gen AI Search,GPay,F5,app_data_source_2,98.57,4.76,66.16,27.05,279.7,852.18,5.22,509.58,93.71,3182.16,350.91,1674.3,94.94,49.24,858.68,78.11,178.19,60.18,219.84,173.71,2931.45,207.4,258.05,8952.61,8.072806172
2024-08-09 19:00:00.000,Android,Mobile Phone,Social Media Campaigns,GPay,S3,app_data_source_2,9.52,4.57,16.44,3.19,7.16,216.71,5.08,981.62,42.83,64.09,342.61,3060.1,77.67,25.9,333.74,12.55,196.87,99.59,26.28,262,2912.39,204.39,999.04,5233.36,14.971867508
2023-09-03 23:00:00.000,macOS,Set-top Box,Gen AI Search,Rupay,F2,app_data_source_2,46.86,2.88,20.37,107.62,151.28,4550.22,14.83,959.25,90.71,853.14,229.14,202,13.73,19.67,791.96,68.77,78.89,88.45,263.62,144.67,636.72,111.32,188.22,712.09,1.814588573
2023-05-06 15:00:00.000,Linux,Other,Video,Rupay,F5,app_data_source_1,28.59,2.53,9.01,116.29,54.21,3194.58,6.95,434.7,89.07,4384.97,95.82,3960.66,80.47,35.06,928.64,69.24,276.4,57.28,404,354.42,443.41,73.03,566.81,5387.81,54.233328769
2023-03-28 13:00:00.000,Windows,Mobile Phone,Social Network Referrals,Credit Card,S3,app_data_source_3,23.27,0.62,95.99,112.18,162.61,1403.1,12.62,662.28,0.09,4276.65,438.05,2599.73,99.33,8.24,415.24,62.74,43.71,94.33,219.36,257.08,512.62,147.02,530.92,1536.3,17.682832268
2025-06-30 16:00:00.000,macOS,Set-top Box,Gen AI Search,Bank Transfer,F3,app_data_source_2,26.15,7.28,16.47,95.55,52.82,4012.02,14.72,45.08,59.66,2578.36,270.01,2156.6,57.6,23.56,786.97,21.2,200.78,63.32,338.53,278.97,1578.64,146.12,87.32,3887.86,14.759102108
2023-08-31 06:00:00.000,iOS,Television,Social Network Referrals,GPay,F1,app_data_source_3,36.33,1.58,22.44,107.7,166.08,72.08,2.4,11.99,42.95,2160.8,360.93,2612.31,1.19,29.92,802.94,71.53,403.41,90.21,133.03,97.54,2516.22,274.24,314.45,4121.37,9.525634481
2025-04-06 00:00:00.000,Android,Tablet,Social Network Referrals,Rupay,F2,app_data_source_1,8.13,4.22,7.23,79.09,22.95,4969.76,9.66,995.43,72.65,773.95,231.29,4100.1,86.69,4.16,522.92,53.08,216.56,25.98,204.04,399.39,2335.81,8.3,525.93,7097.94,493.987951807
2023-04-24 12:00:00.000,macOS,Television,Paid Search,Debit Card,F3,app_data_source_1,49.84,5.23,80.37,111.91,85.6,542.43,9.12,410.9,31.75,4172.84,136.61,966.1,74.83,0.84,357.66,83.74,245.07,92.01,167.05,350.66,2243.5,292.63,733.34,6614.28,3.301438677
2023-03-30 16:00:00.000,Linux,Other,Push Notification,Bank Transfer,F5,app_data_source_2,52.03,9.78,51.36,46.52,126.71,4454.79,2.66,83.46,45.76,1116.1,106.75,2412.43,55.98,4.25,972.73,4.6,278.53,84.32,10.51,26.5,2774.63,252.4,393.74,4594.15,9.55796355
2024-11-13 13:00:00.000,iOS,Mobile Phone,QR code,Bank Transfer,S4,app_data_source_3,46.14,6.31,30.86,98.99,195,484.49,1.29,616.67,47.08,4355.24,102.93,2632.82,15.69,48.84,281.39,34.42,352.15,78.92,217.19,50.41,1541.93,230.57,381.35,7086.58,11.41874485
2023-03-25 14:00:00.000,Android,Tablet,QR code,Debit Card,F5,app_data_source_3,72.78,9.88,11.3,92.32,9.43,641.58,2.66,568.67,23.92,1887.85,323.72,4969.77,21.86,32.29,614.23,3.08,294.31,82.96,59.12,207.19,1769.98,47.68,318.2,8107.29,104.231753356
2024-12-24 13:00:00.000,macOS,Other,Paid Search,GPay,F1,app_data_source_1,91.8,5.09,63.66,86.78,180.45,3055.01,19.82,466.2,93.72,2885.25,131.5,2859.78,2.68,15.26,766.08,20.58,386.23,56.83,316.91,423.78,1016.91,171.81,238.53,8605.26,16.645014842
2024-01-09 21:00:00.000,macOS,Tablet,Display,GPay,S1,app_data_source_2,63.67,8.92,55.73,100.24,277.24,1191.68,14.7,773.02,78.55,3330.8,92.13,1086.05,23.58,18.17,421.42,68.1,64.02,34.17,223.32,442.03,1944.13,239.21,659.09,3317.96,4.540153004
2025-03-29 13:00:00.000,Android,Television,Gen AI Search,Bank Transfer,F1,app_data_source_2,13.1,6.34,74.24,55.23,268.4,2367.18,3.81,496.96,3.91,1661.37,159.89,3354.8,88.94,26.85,215.64,83.8,294.36,28.91,18.99,450.32,2266.44,197.48,275.96,4816.18,16.988049423
2024-09-22 22:00:00.000,Linux,Other,Video,Rupay,S1,app_data_source_2,67.41,5.23,71.18,23.58,269.85,2040.6,5.32,838.05,14.32,2513.93,27.95,423.12,29.94,33.26,876.99,87.14,481.26,62.29,282.21,38.39,1742.75,180.56,971.62,5971.44,2.343376163
2023-12-05 12:00:00.000,Windows,Mobile Phone,Paid Search,Debit Card,F2,app_data_source_1,58.06,0.06,52.68,117.39,20.88,3092.45,14.24,830.83,83.79,328.27,317.57,2155.26,62.29,32.03,879.76,32.33,68.01,44.76,28.92,268.4,522.03,213.41,779.57,4164.66,10.099151867
2024-08-02 05:00:00.000,Linux,Tablet,Video,Bank Transfer,S3,app_data_source_3,36.05,8.59,9.64,108.14,123.97,3189.19,5.99,457.22,89.79,4230.74,218.85,3952.35,68.92,22.48,989.97,8.88,202.94,2.42,258.58,158.88,1287.05,213.7,232.8,7687.09,18.494852597
2024-08-30 09:00:00.000,iOS,Television,Other Links,Credit Card,F5,app_data_source_2,58.99,9.27,43.33,25.68,288.12,2409.7,19.06,378.02,69.57,517.11,133.63,971.34,59.42,12.85,872.35,40.06,165.92,47.36,174.43,52.15,148.6,112.98,951.38,2477.28,8.597450876
2024-08-18 16:00:00.000,Windows,Television,Gen AI Search,Rupay,F1,app_data_source_3,37.71,4.47,11.25,130.16,233.42,2717.33,15.5,14.5,53.71,2728.65,477.52,1185.17,79.21,20.22,854.12,44.72,84.07,55.75,39.29,353.91,2251.08,198.33,16.86,5510.61,5.975747492
2023-10-12 15:00:00.000,iOS,Television,Display,Bank Transfer,F2,app_data_source_2,51.54,4.28,43.3,119.25,234.41,1523.54,8.7,510.28,8.5,2101.19,449.49,4256.34,16.2,1.09,607.22,42.37,485.16,39.5,431.48,334.29,1515.09,261.3,976.69,1401.9,16.289092997
2023-11-03 14:00:00.000,iOS,Set-top Box,Gen AI Search,GPay,S3,app_data_source_3,83.95,7.3,67.55,140.96,217.54,4555.09,16.22,230.67,66.91,2843.42,170.63,1690.84,29.85,15.14,754.51,61.55,419.31,12.41,278.4,77.51,1033.45,136.16,757.96,3734.64,12.418037603
2023-03-18 09:00:00.000,macOS,Other,Push Notification,Rupay,S4,app_data_source_2,98.8,8.46,6.69,115.17,45.38,4106.29,2.98,339.65,17.59,3610.39,79.74,3971.3,26.94,12.29,59.65,38.86,214.12,98.99,268.64,203.61,21.98,203.01,882.68,6844.86,19.562090537
2023-10-25 13:00:00.000,Linux,Mobile Phone,Gen AI Search,Bank Transfer,F5,app_data_source_3,17.87,1.08,56.2,83.92,279.31,4685.18,19.84,836.76,37.41,3272.83,3.76,683.69,79.62,15.39,36.55,44.85,193.29,19.84,48.16,50.16,1244.81,172.62,206.59,6260.79,3.960665045
2025-08-06 11:00:00.000,Windows,Television,Paid Search,Debit Card,F1,app_data_source_1,86.63,5.67,13.7,77.35,68.16,679.97,18.86,829.22,90.7,1875.45,59.58,1110.15,84.56,11.16,868.51,81.37,152.3,76.26,259.28,434.64,726.08,106.42,705.45,9737.37,10.431779741
2023-12-24 13:00:00.000,Windows,Set-top Box,QR code,Bank Transfer,S4,app_data_source_2,95.73,2.19,15.28,61.92,123.88,4792.75,12.89,771.63,10.37,2449.53,415.25,2230.24,37.76,28.69,131.47,70.77,37.99,15.9,483.81,470.26,2018.81,291.46,106.38,2922.78,7.651959102
2023-02-13 10:00:00.000,iOS,Mobile Phone,Social Network Referrals,Rupay,S2,app_data_source_1,42.87,2.27,94.06,38.68,263.2,3638.28,13.6,294.36,98.11,2785.63,170.25,2526.86,43.85,0.28,74.65,6.39,151.71,17.65,243.39,396.11,1888.73,62.11,527.67,3498.98,40.683625825
2025-06-21 21:00:00.000,macOS,Other,Social Network Referrals,Bank Transfer,F3,app_data_source_2,90.35,9.52,71.8,39.13,213.65,419.58,17.23,18.16,83.33,3776.16,233.71,2660,59.55,45.04,579.35,54.12,126.92,7.24,386.67,293.78,1221.9,38.98,277.79,8076.76,68.24012314
