DATE,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SE%,ORDER_LAST_TOUCH,CART_ADD_FIRST_TOUCH,CART_ADD_LAST_TOUCH,CART_ADD,TIME_SPENT_PER_VISIT,CHECKOUTS,SITE_SEARCH,MV,MV%,REVENUE,QV%,UNITS,PRODUCT_VIEWS,VISITS,UNIQUE_VISITORS,ATC%,ATC,ORDER_FIRST_TOUCH,ORDER,ORDER%,CART_ABANDON,AOV
2024-01-21 07:00:00.000,Mobile Phone,QR code,Bank Transfer,F3,86.36,15.96,29.63,8.25,237.09,18.64,271.76,373.37,470.66,77.53,2077.1,17.96,252.33,6135.15,2986.35,433.57,45.25,482.37,76.88,184.95,45.97,111.87,11.230602866
2023-10-20 08:00:00.000,Television,Social Media Campaigns,Bank Transfer,F3,69.48,138.57,6.43,100.06,185.15,14.56,170.73,265.05,746.5,20.22,3003.34,39.72,319.84,3231.44,3428.24,156.32,92.15,147.46,137.35,138.54,31.72,117.65,21.678504403
2024-08-20 10:00:00.000,Other,Social Media Campaigns,Debit Card,S1,64.66,152.22,65.31,121.97,235.02,3.53,130.5,96.03,642.86,98.42,762.85,55.68,151.56,4325.4,61.42,766.72,5.58,134.79,106.16,21.91,73.68,88.87,34.817434961
2023-12-24 04:00:00.000,Tablet,Other Links,Debit Card,F1,19.84,172.1,116.77,78.07,157.61,3.23,174.79,203.71,240.64,84.05,1774.31,4.65,383.35,607.22,347.73,2081.41,68.71,63.85,81.64,65.88,64.07,22.34,26.932452945
2023-10-08 22:00:00.000,Television,Social Media Campaigns,Credit Card,S3,24.34,3.09,34.52,98.23,165.34,9.52,163.57,427.58,993.85,97.89,3575.21,52.98,233.81,5648.25,4350.02,2675.38,25.26,312.36,48.54,6.49,23.96,64.56,550.8798151
2023-12-11 19:00:00.000,Set-top Box,Display,GPay,S2,28.7,80.89,91.58,109.79,127.58,19.67,229.23,40.39,582.08,9.55,613.95,20.98,353.51,8771.62,1223.92,1724.85,78.21,381.31,30.02,188.53,74.73,130,3.2565109
2025-01-18 05:00:00.000,Tablet,Video,Rupay,F2,8.44,73.82,53.43,54.07,175.77,17.91,277.95,472.25,343.74,68,1912.98,97.37,299.06,8158.49,2465.46,802.25,92.15,341.21,53.38,13.79,82.48,146.45,138.722262509
2024-05-19 00:00:00.000,Other,Push Notification,Credit Card,F5,3.77,139.73,127.03,85.33,253.88,18.29,131.17,86.76,731.18,84.21,1435.33,92.83,98.37,3050.7,3230.47,2607.4,49.13,340.06,22.59,128.89,77.16,65.7,11.136085034
2023-07-14 21:00:00.000,Other,Social Media Campaigns,Bank Transfer,S2,23.83,190.9,124.65,91.2,279.83,12.4,197.97,193.25,746.23,84.61,478.39,80.81,482.37,7827.28,3626.87,2035.51,29.7,126.71,68.86,133.48,5.14,109.77,3.583982619
2025-06-24 13:00:00.000,Tablet,Social Media Campaigns,Debit Card,F2,11.01,121.41,123.31,79.15,273.8,14.62,57.15,54.17,553.39,85.93,2563.23,70.63,482.3,4826.99,2438.41,2045.43,94.32,260.95,146.97,155.41,16.07,149,16.493340197
2024-05-24 19:00:00.000,Set-top Box,Social Network Referrals,Bank Transfer,F1,37.31,152.37,149.13,103.2,312.37,3.21,192.41,307.18,780.1,43.28,4219.25,87.92,168.82,6747.4,1736.64,416.01,53.24,84.26,90.77,84.73,3.45,53.51,49.796412133
2023-12-21 04:00:00.000,Mobile Phone,Video,Credit Card,F2,6.6,43.37,24.27,31.57,346.01,9.27,209.17,279,704.1,60.8,953.72,92.39,376.83,1707.99,4452.25,918.45,69.55,138.24,162.64,38.59,70.42,137.69,24.714174657
2023-11-21 05:00:00.000,Other,Social Media Campaigns,GPay,S1,61.19,180.11,117.09,35.16,74.7,19.66,20.71,300.89,365.96,22.17,4354.59,70.15,239.02,6809.61,3220.76,1514.69,82.33,2.25,179.52,42.38,83.38,109.67,102.751061822
2023-04-01 08:00:00.000,Tablet,QR code,GPay,F2,32.33,38.41,133,34.58,125.01,19.42,229.14,143.19,204.18,50.34,888.08,26.04,391.49,3892.31,4596.09,2423.84,85.84,138.94,102.8,141.18,79.86,114.23,6.290409406
2023-07-06 06:00:00.000,Television,Social Network Referrals,Debit Card,S3,74.08,119.51,136.33,23.33,237.4,12.75,192.85,216.63,72.75,47.32,4470.68,53.81,495.86,2541.13,1309.85,1037.01,72.34,319.33,44.81,118.27,30.92,94.72,37.800625687
2023-11-30 16:00:00.000,Other,Social Media Campaigns,Rupay,F2,98.92,196.96,36.15,128.44,123.76,14.47,296,390.51,672.25,53.34,4844.65,24.57,261.07,1096.16,4358.71,2474.83,1.27,272.88,125.34,171.42,63.27,148.54,28.261871427
2025-08-25 11:00:00.000,Set-top Box,Social Network Referrals,GPay,S3,64.19,89.54,143.5,103.07,237.02,14.55,100.87,281.93,380.9,96.86,4332.38,77.63,410.09,7356.84,4914.46,2637.15,49.75,144,28.58,5.89,51.49,147.72,735.548387097
2024-08-25 21:00:00.000,Set-top Box,Social Media Campaigns,Credit Card,F3,45.48,120.79,82.77,0,151.89,17.31,55.96,0.1,868.5,98.88,1482.13,9.85,259.59,8398.09,191.44,1361.73,20.6,451.02,173.81,97.59,47.24,116.39,15.187314274
2025-04-10 22:00:00.000,Television,QR code,GPay,S1,22.25,73.29,131.42,137.04,60.11,16.3,21.15,46.46,848.16,26.6,1569.31,73.97,34.84,7704.48,2032.07,1256.6,71.61,222.79,95.65,121.94,70.9,85.89,12.869525996
2024-05-02 20:00:00.000,Television,Paid Search,Bank Transfer,S2,49.49,147.96,128.13,96.85,231.72,10.36,171.58,35.03,814.18,40.41,1006.38,74.86,156.61,6489.9,2433.22,2134.53,69.12,457.4,15.95,81.67,36.33,112.63,12.322517448
2024-02-24 10:00:00.000,Television,Gen AI Search,Debit Card,F1,19.84,117.89,129.61,72.7,242.03,4.89,69.78,259.52,698.02,15.88,4708.78,54.55,4.52,6423.62,4306.57,2758.14,99.75,374.36,91.27,54.95,49.41,102.6,85.692083712
2025-07-19 23:00:00.000,Other,Gen AI Search,Rupay,F5,21.25,52.2,77.08,35.78,354.06,1.46,208,395.27,408.9,44.27,380.78,6.85,211.97,5649.02,2885.49,222.64,93.85,62.65,95.09,56.07,18.62,13.54,6.791153915
2023-05-16 05:00:00.000,Mobile Phone,Video,Bank Transfer,F2,73.48,51.98,22.14,17.52,182.74,6.2,205.15,433.54,355.65,9.11,3753.93,77.51,333.17,4220.31,4514.36,2776.5,82,53.53,189.44,95.53,47.07,77.72,39.295823302
2024-11-11 17:00:00.000,Television,Push Notification,Credit Card,S1,91.78,162.72,121.61,42.01,294.16,12.83,230.41,124.78,967.71,65.15,3518.72,88.08,455.39,672.49,490.83,1341,11.56,49.26,124.17,100.99,89.78,7.55,34.84226161
2023-01-02 05:00:00.000,Set-top Box,QR code,Debit Card,F3,87.71,161.26,62.35,116.53,190.27,12.59,263.48,198.69,977.86,83.66,3528.76,91.32,52.15,6738.18,558.92,1454.94,59.2,176.84,158.13,93.01,25.52,63.01,37.93957639
2023-10-16 14:00:00.000,Tablet,Social Network Referrals,Rupay,F5,39.51,76.88,76,1.89,147.89,1.79,103.22,21.27,904.93,64.57,1871.63,59.69,140.95,4981.05,1402.62,2676.54,75.8,425.9,188.22,68.01,98.37,141.93,27.519923541
2024-06-28 08:00:00.000,Other,Push Notification,Bank Transfer,F1,88.07,130.38,61.67,33.75,326.63,11.57,115.79,446.18,703.11,22.46,3401.09,15.48,493.04,4004.38,3339.81,1770.42,71.11,354.3,106.17,168.77,47.24,67.41,20.152218996
2024-04-21 02:00:00.000,Television,Paid Search,Bank Transfer,S1,95.15,179.52,73.9,118.98,53.96,11.16,15.68,115.4,105.91,13.94,2922.72,45.38,358.93,3147.32,4034.47,560.26,13.92,73.41,89.11,98.12,87.8,63.09,29.787199348
2025-01-21 00:00:00.000,Mobile Phone,Social Network Referrals,Bank Transfer,S2,81.35,11.16,110.54,92.56,87.43,18.64,172.47,182.46,328.75,5.4,992.97,20.59,264.08,4193.41,1709.21,2836.15,62.46,146.5,99.48,0.7,21.24,8.82,1418.528571429
2024-01-09 22:00:00.000,Other,Gen AI Search,Rupay,S3,13.51,82.69,7.14,75.12,74.27,1.65,73.24,124.58,310.94,49.84,3892.52,85.56,453.64,4325.07,4736.62,2575.49,30.08,419.08,44.14,126.4,12.41,1.34,30.795253165
2025-05-18 23:00:00.000,Tablet,Display,Rupay,S3,74.69,115.59,67.19,31.6,397.36,4.66,186.41,14.33,665.81,94.2,3628.97,93.36,342.02,6149.43,562.75,2763.1,26.3,482.51,149.37,122.95,60.64,21.28,29.515819439
2023-11-07 09:00:00.000,Mobile Phone,Social Network Referrals,GPay,S1,38.7,149.48,111.79,59.89,132.06,13,122.44,2.77,167.71,61.38,2225.78,67.11,319.8,1351.02,1712.51,1767.92,5.36,153.95,37.45,93.3,46.65,40.84,23.856162915
2023-12-10 05:00:00.000,Set-top Box,Other Links,Bank Transfer,F5,40.93,20.17,90.38,26.11,279.7,7.87,260.51,300.81,757.16,56.86,2884.53,14.28,478.97,6115.02,873.67,2466.18,55.15,382.04,112.33,163.68,80.55,116.33,17.622983871
2024-04-08 23:00:00.000,Other,Other Links,Rupay,S4,51.03,2.48,84.32,69.37,114.11,19.91,141.29,448,873.45,92.98,3307.26,42.93,427.66,8008.2,2991.42,1348.69,12.96,482.28,29.39,142.74,6.7,39.57,23.169819252
2024-10-06 16:00:00.000,Other,Gen AI Search,GPay,F2,25.63,198.37,19.3,63.94,280.81,6.42,2.82,48.91,727.99,87.83,951.26,66.72,39.8,889.54,2305.59,52.17,40.2,463.34,167.13,114.07,26.98,23.57,8.339265363
2023-04-26 10:00:00.000,Set-top Box,Paid Search,Rupay,F5,45.83,103.92,13.95,70.35,16.16,8.59,29.72,383.7,682.55,16.11,2933.62,77.45,20.75,5433.54,311.83,550.82,51.01,60.21,41.3,116.36,77.96,86.88,25.211584737
2024-02-15 17:00:00.000,Other,Push Notification,Debit Card,S2,30.17,61.6,140.03,8.6,292.49,3.99,12.89,241.33,718.32,25.27,2375.37,20.44,335.59,2972.23,620.44,1828.47,74.58,142.11,38.73,44.29,20.35,121.72,53.632196884
2025-05-10 03:00:00.000,Other,Social Media Campaigns,Credit Card,S4,31.32,95.16,29.77,41.34,398.84,11.07,87.54,423.79,59.97,58.85,2572.35,63.82,262.39,2446.45,333,1183.87,76.83,187.25,50.6,111.29,84.11,100.62,23.113936562
2023-05-26 09:00:00.000,Set-top Box,QR code,Bank Transfer,S2,51.09,142.17,120.9,17.58,121.69,10,175.81,332.59,637.06,46.7,3134.14,54.05,162.25,6297.6,4951.79,2970.7,41.44,101.17,169.91,94.76,92.99,73.63,33.07450401
2023-03-18 22:00:00.000,Television,Push Notification,Credit Card,F1,49.92,176.09,99.49,109.28,20.55,6.61,172.38,194.65,850.05,47.32,1473.79,49.23,208.61,8733.96,2536.2,315.75,34.36,86.08,36.31,76.4,95.95,10.35,19.290445026
2023-08-18 00:00:00.000,Tablet,QR code,GPay,S1,19.7,101.28,124.42,134.6,37.47,10.91,215.55,286.66,702.92,41.77,1208.27,69.27,166.08,5168.3,4270.56,347.99,73.11,304.45,195.87,18.09,66.34,17.22,66.792150359
2023-04-11 02:00:00.000,Tablet,Display,Rupay,S1,16.25,100.33,120.8,95.01,269.15,15.04,174.07,82.32,750.14,84.09,3969.58,5.86,157.85,119.78,3734.97,2767.8,48.74,228.88,164.15,86.22,54.43,84.62,46.0401299
2025-05-29 07:00:00.000,Tablet,Social Media Campaigns,Rupay,S1,32.47,154.89,146.24,28.69,134.4,7.69,13.16,93.78,436.18,65.53,2891.3,83.77,329.6,7303.17,970.15,653.74,94.85,96.28,65.21,7.54,84.53,131.4,383.461538462
2025-08-04 06:00:00.000,Tablet,Social Media Campaigns,Rupay,S4,81.37,162.07,19.14,120.26,247.44,11.52,76.14,203.24,721.05,59.48,2815.69,85.12,240.41,1308.64,1614.17,1696.88,11.04,344.44,27.67,123.05,90.56,57.67,22.882486794
2024-04-11 21:00:00.000,Other,Push Notification,Debit Card,F3,90.22,68.71,5.03,24.31,36.25,1.77,212.05,66.19,847.07,75.32,2743.77,86,101.53,2848.91,4547.78,1559.67,35.99,480.3,134.69,182.96,13.15,11,14.996556624
2023-02-15 13:00:00.000,Tablet,Paid Search,Credit Card,S1,9.51,56.47,7.64,103.8,365.23,14.15,30.85,211.53,33.59,23.35,3918.39,23.89,96.21,6774.24,1011.46,2483.47,92.18,454.82,31.36,18.55,22.33,84.45,211.233962264
2024-06-05 23:00:00.000,Set-top Box,Push Notification,GPay,F3,34.76,78.41,119.98,6.97,12.61,2.14,237.33,474.89,90.95,19.76,4488.42,25.38,116.84,8292.04,2260.1,2652.07,50.19,267.53,171.7,193.96,30.71,78.36,23.140956898
2024-03-24 13:00:00.000,Mobile Phone,Social Network Referrals,Rupay,F2,79.69,183.89,127.55,138.15,379.53,11.7,121.03,126.55,216.33,21.4,776.54,23.18,265.92,3315.54,4318.22,1559.42,8.63,366.7,43.56,133.01,56.83,59.25,5.838207654
2025-06-04 09:00:00.000,Set-top Box,Paid Search,Bank Transfer,S1,47.11,81.37,48.62,126.17,352.9,17.37,59.99,187.38,395.62,25.8,665.16,27.31,70.19,3357.05,2519.71,2815.08,88.93,415.11,138.19,114.92,95.78,139.82,5.788026453
2024-03-17 17:00:00.000,Television,Video,Debit Card,S4,58.61,93.58,99.96,9.92,24.34,16.54,196.99,204.25,419.02,39.57,3485.77,88.12,463.68,8143.55,4177.69,2356.11,50.74,261.99,9.11,11.15,70.62,147.65,312.625112108
2023-01-06 02:00:00.000,Other,Push Notification,Rupay,F1,44.75,18.88,0.14,67.79,236.04,9.33,169.79,202.55,325.25,89.85,2347.8,63.99,452.42,7332.86,2850.39,2537.16,33.25,383.54,120.77,81.76,1.1,22.43,28.715753425
2025-08-26 17:00:00.000,Other,Video,Debit Card,S4,16.22,92.07,48.2,114.29,223.98,2.91,92.37,108.5,285.82,14.56,2132.77,66.65,120.2,7237.26,3229.21,1317.53,63.8,496.88,95.52,46.16,85.63,37.95,46.203856153
2024-04-17 22:00:00.000,Set-top Box,Gen AI Search,Credit Card,F5,89.15,60,113.25,135.62,113.21,14.32,116.04,458.06,698.3,19.8,3598.72,12.22,380.98,6446.5,2559.67,1090.15,8.31,122.93,171.74,64.28,37.89,129.7,55.985065339
2025-04-15 10:00:00.000,Television,Gen AI Search,Credit Card,S4,18.15,61.82,26.71,91.34,100.95,7.86,111.05,77.46,12.9,54.96,721.05,74.17,447.67,6923.98,1782.34,2284.95,19.24,479.43,169.08,23.18,59.97,148.62,31.106557377
2024-01-04 16:00:00.000,Television,Paid Search,Rupay,S2,95.61,6.59,76.08,39.14,94.26,1.51,46.38,428.86,923.43,31.58,857.19,89.91,263.6,6247.49,1620.4,186.89,38.19,17.02,197.88,101.62,3,147.73,8.435248967
2024-08-29 15:00:00.000,Other,QR code,Rupay,S4,71.54,4.05,43.07,0.37,357.47,16.64,215.13,412.43,197.85,56.48,582.51,89.56,306.27,6313.37,4811.1,1801.66,41.63,100.19,56.33,133.33,64.54,88.92,4.368934223
2024-10-03 21:00:00.000,Television,Push Notification,Debit Card,S2,83.52,37.84,45.43,20.46,388.27,2.37,252.4,361.84,609.79,16.47,1632.78,29.38,439.73,443.57,3683.71,1337.72,84.66,338.69,113.2,23.93,81.09,76.37,68.231508567
2024-02-06 04:00:00.000,Mobile Phone,Push Notification,Credit Card,S2,60.71,93.85,6.16,11.83,369.18,1.72,49.63,188.26,868.58,49.43,3037.18,99.58,163.99,4657.24,1426.37,1154.85,10.42,162.05,71.61,58.31,21.9,84.94,52.086777568
2025-02-09 05:00:00.000,Tablet,Paid Search,Debit Card,S2,73.24,60.15,25.62,70.35,381.06,4.81,35.14,68.34,410.95,20.33,4155.76,49.04,36.84,7660.45,1805.4,536.05,99.52,421.03,193.1,111.75,14.27,87.63,37.188008949
2024-09-21 06:00:00.000,Tablet,Video,Bank Transfer,F2,85.22,179.92,119.56,118.09,108.02,11.59,41.04,72.57,724.55,7.39,3319.97,98.34,255.12,3182.75,1844.46,2767.18,58.6,100.6,23.6,62.91,69.14,68.23,52.773326975
2025-08-14 21:00:00.000,Other,Social Network Referrals,Credit Card,S1,60.39,20.6,94.07,126.28,108.4,4.17,92.15,58.67,687.09,88.64,2542.74,24.51,263.23,3129.18,3991.82,1809.68,94.45,355.83,67.85,81.04,89.28,112.94,31.376357354
2024-05-16 17:00:00.000,Tablet,Push Notification,Debit Card,F3,13.72,152.78,40.96,60.35,76.71,14.46,279.85,115.38,448.94,26.07,3763.1,75.39,190.05,8522.4,361.82,930.1,68.88,492.76,98.41,148.63,24.48,21.87,25.31857633
2023-12-04 22:00:00.000,Mobile Phone,Other Links,Bank Transfer,F2,43.53,181.93,30.81,1.57,387.24,3.41,5.82,347.21,534.92,86.14,3614.82,86.98,408.83,6284.19,4799.71,2259.68,55.68,372.1,34.85,189.63,51.73,12.99,19.062490112
2024-05-27 14:00:00.000,Mobile Phone,Social Network Referrals,Bank Transfer,S2,18.67,144.1,31.54,38.58,18.19,14.99,225.67,243.11,26.01,49.57,3332.88,17.79,101.89,4512.87,3527.38,777.27,54.65,336.64,5.42,8.99,22.09,121.35,370.73192436
2024-09-25 14:00:00.000,Television,Display,Bank Transfer,S3,40.06,3.01,140.37,23.71,222.41,9.13,136.81,242.03,666.99,87.55,1245.86,52.44,275.18,9643.36,3771.08,1882.69,19.6,118.9,199.81,122.42,49.78,123.62,10.176931874
2024-08-20 16:00:00.000,Mobile Phone,Social Media Campaigns,Debit Card,S4,67.5,105.36,39.2,121.98,193.21,10.15,278.63,41.71,441.97,33.36,3714.07,89.15,71.38,2526.72,336.58,1485.18,35.92,134.97,95.44,154.27,54.19,51.26,24.075128022
2023-07-05 03:00:00.000,Television,QR code,Rupay,F2,86.01,126.12,69.66,19.57,372.27,8.66,32.08,458.79,163.29,31.98,3976.28,12.6,374.89,4907.63,1043.62,2052.32,13.98,461.36,141.05,102.86,15.63,98.46,38.657203967
2025-05-01 15:00:00.000,Television,Push Notification,GPay,S4,17.38,185.35,13.42,43.38,370.95,2.47,91.56,442.45,146.86,44.06,3512.45,47.75,271.12,2740.64,3542.78,650.66,94.58,64.26,170.46,26.65,34.09,122.47,131.799249531
2024-06-04 05:00:00.000,Television,Video,Rupay,S2,20.9,160.86,86.99,9.37,167.51,6.58,86.71,17.89,136.45,3.88,492.18,88.92,15.26,9954.52,3878.62,2845.59,88.25,364.85,24.72,53.19,54.75,8.27,9.253243091
2023-11-24 03:00:00.000,Mobile Phone,Social Network Referrals,GPay,F5,64.64,182.47,145.31,95.3,149.98,8.78,27.03,297.41,574.58,25.98,1190.71,43.33,344.82,7215.13,609.15,2986.14,16.94,249.44,171.3,110.86,47.7,42.12,10.7406639
2023-04-18 18:00:00.000,Television,Gen AI Search,GPay,S4,81.03,78.96,17.33,91.68,332.34,1.56,253.66,465.21,636.14,46.38,4752.92,22.16,330.69,8418.09,1975.42,29.2,89.07,152.85,162.34,86.54,58.79,61.05,54.921654726
2024-04-24 13:00:00.000,Mobile Phone,Push Notification,Debit Card,F1,20.6,187.27,34.61,55.97,147.67,2.86,207.77,161.6,366.7,67.81,845.44,22.06,172.27,9795.2,2578.78,1582.76,46.12,290.76,104.62,42.42,81.18,24.25,19.930221594
2023-08-22 15:00:00.000,Mobile Phone,Gen AI Search,Debit Card,F1,56.18,15.29,11.56,110.96,230.17,6.99,151.98,237.73,783.48,34.14,819.79,70.84,431.16,7989.06,4781.94,1446.58,39.08,423.21,37.74,164.09,52.31,147.08,4.995977817
2024-03-19 06:00:00.000,Television,Social Media Campaigns,Bank Transfer,S3,81.87,103.75,148.5,22.24,198.46,12.99,254.41,134.85,586.53,96.23,3153.19,59.96,139.1,5957.17,1155.52,1919.8,30.24,13.1,61.48,81.05,16.45,17.82,38.904256632
2023-01-27 14:00:00.000,Tablet,Gen AI Search,Credit Card,S2,5.34,177.57,136.71,17.29,278.21,9.26,144.84,316.45,921.36,28.32,3937.51,6.67,52.51,7031.27,683.26,439.23,40.51,401.98,50.45,137.34,89.97,27.46,28.669797583
2023-06-06 15:00:00.000,Mobile Phone,Push Notification,Rupay,F2,67.25,168.68,75.81,50.11,303.16,5.66,185.14,331.48,715.49,38.06,389.53,87.71,227.98,5117.17,546.24,2363.63,49.24,195.29,172.5,130.23,65.24,89.61,2.991092682
2023-01-04 00:00:00.000,Set-top Box,Social Media Campaigns,GPay,S3,89.92,22.73,99.9,77.19,260.3,6.57,245.91,418.61,552.6,33.8,2313.02,96.77,178.43,1516.21,3368.36,2047.59,34.42,148.23,56.28,92.11,24.8,7.55,25.111497123
2024-04-26 03:00:00.000,Set-top Box,Other Links,Debit Card,S1,1.92,43.53,42.38,54.23,230.43,12.04,76.1,273.9,460.57,9.98,1610.79,30.67,72.85,6314.97,2423.92,2422.12,28.88,111.4,81.51,34.46,21.02,140.13,46.743760882
2025-07-16 17:00:00.000,Other,Gen AI Search,Debit Card,F2,34.33,57.89,80.48,62.53,106.99,18.73,9.29,389.09,797.93,27.76,1971.45,28.03,350.09,5106.83,1230.18,1433.38,50.3,285.23,22.65,194.47,58.07,103.91,10.13755335
2023-04-27 15:00:00.000,Mobile Phone,Social Media Campaigns,Bank Transfer,F2,20.08,16.92,42.63,31.16,51.78,13.35,180.3,462.24,928.45,61.03,958.68,77.52,117.56,6252.07,4108.86,882.05,12.31,187.51,196.81,104.46,3.21,21.34,9.177484204
2025-02-28 11:00:00.000,Mobile Phone,Push Notification,GPay,S4,25.95,76.63,72.89,136.34,363.15,2.26,286.22,128.55,584.49,58.25,950.07,55.72,376.26,6379.35,1133.34,2429.55,20.49,229.96,34.18,74.48,24.35,27.25,12.75604189
2024-02-22 19:00:00.000,Mobile Phone,Push Notification,Debit Card,S3,71.95,180.14,90.39,23.25,246.32,2.73,34.99,237.2,323.48,85.75,276.47,4.72,353.6,5830.3,1636.62,2171.46,96.72,462.16,42.33,100.39,86.61,140.32,2.753959558
2023-09-11 15:00:00.000,Other,Social Media Campaigns,Bank Transfer,F2,79.4,129.93,75.1,140.68,334.26,13.23,66.62,89.84,863.5,55.19,1959.65,87.46,69.77,9649.3,3627.12,76.16,9.85,380.37,118.49,49.75,51.21,1.63,39.389949749
2023-06-28 05:00:00.000,Television,Push Notification,Credit Card,S4,68.47,38.19,84.52,92.87,83.55,8.57,93.19,320.2,291.02,40.19,460.73,1.04,316.03,1742.28,456.1,1476.55,24.58,109.61,171.23,79.22,11.3,65.6,5.815829336
2023-04-27 23:00:00.000,Set-top Box,Other Links,Bank Transfer,F3,91.49,146.74,143.74,106.94,187.98,1.41,213.8,288.28,904.34,66.3,1420.75,95.47,482.71,8380.01,1310.6,865.45,29.33,22.05,185.26,94.63,82.29,60.51,15.013737715
2025-06-11 02:00:00.000,Other,Paid Search,Bank Transfer,F2,69.83,89.17,29.97,85.66,314.33,3.44,255.21,55.99,71.09,16.9,4085.45,78.54,448.75,7672.85,4062.91,1001.9,66.46,156.59,149.03,112.4,0.25,11.93,36.347419929
2023-02-26 17:00:00.000,Set-top Box,QR code,Rupay,F3,16.35,196.18,26.59,7.17,33.75,5.3,232.45,117.14,925.82,80.21,1653.16,73.59,190.7,5030.82,3458.9,552.8,1.46,433.48,40.94,98.2,46.76,28.77,16.834623218
2024-05-07 01:00:00.000,Mobile Phone,Paid Search,Credit Card,F2,92.11,150.87,111.85,51.88,31.89,1.85,262.29,247.76,798.87,74.25,1261.16,32.44,94.7,875.48,1892.62,332.45,21.99,462.89,10.54,73.4,69.56,66.33,17.182016349
2023-10-16 21:00:00.000,Mobile Phone,Other Links,Debit Card,F2,51.39,123.47,46.14,26.97,369.95,18.7,262.27,372.62,468.01,23.77,4964.85,27.55,236.54,826.15,2232.84,1238.81,90.72,4.63,132.1,135.3,21.69,29.91,36.695121951
2023-12-21 16:00:00.000,Tablet,Other Links,GPay,F5,11.14,124.16,69.02,57.94,328.18,1.83,245.9,273.43,107.92,81.25,553.97,30.59,447.49,8817.54,1600.26,2610.85,17.36,118.71,85.81,129.22,40.86,54.78,4.287029872
2025-03-31 22:00:00.000,Set-top Box,Video,Debit Card,S4,36.31,100.17,12.56,7.04,162.95,3.93,211.46,380.82,953.35,33.92,4608.54,87.32,208.83,3431.09,2988.58,2521.1,77.08,256.57,124.46,106.85,11.21,28.73,43.130931212
2024-12-23 06:00:00.000,Mobile Phone,Social Network Referrals,Credit Card,F1,54.9,136.64,46.76,87.06,201.32,11.12,188.84,12.91,830.1,76.48,3742.36,41.21,340.03,3299.84,578.82,2478.13,28.07,372.65,81.11,73.32,24.79,16.8,51.041462084
2023-12-14 11:00:00.000,Tablet,Paid Search,Bank Transfer,S4,80.57,48.1,114.41,13.43,24.7,8.98,160.08,43.09,274.08,86.21,4769.85,40.56,118.37,6990.87,1428.38,416.53,63.62,347.33,43.3,18.74,82.03,53.98,254.527748132
2024-12-29 02:00:00.000,Other,Social Network Referrals,Rupay,S4,90.89,16.15,34.53,109.07,264.64,17.77,186.29,111.41,400.55,44.92,2088.91,94.29,157.55,9750.45,3618.69,109.28,42.03,276.49,25.84,33.88,34.57,71.55,61.656139315
2025-05-20 22:00:00.000,Set-top Box,Social Media Campaigns,Credit Card,S1,57.87,100.05,65.82,139.73,355.27,17.26,71.71,163.97,277.43,24.43,4000.02,81.53,165.17,8100.88,1300.71,2508.71,25.68,85.47,132.05,48.6,86.84,111.88,82.304938272
2024-08-29 07:00:00.000,Mobile Phone,Gen AI Search,Debit Card,S4,44.23,49.37,115.42,143.56,140.64,17.55,273.48,483.49,770.6,46.66,734.34,76.59,481.84,6244.32,4481.44,2905.2,92.66,135.95,5.99,96.85,27.47,141.17,7.582240578
2023-04-13 09:00:00.000,Television,Paid Search,Debit Card,F3,18.75,153.5,40.36,64.61,363.79,19.35,3.66,443.97,982.82,82.99,4920.78,24.52,198.75,895.37,1764.69,1747.94,7.4,102.87,131.27,113.57,82.65,88.56,43.32816765
2024-08-16 11:00:00.000,Television,Video,Credit Card,S4,96.4,70.29,50.16,10.1,23.27,3.35,213.21,376.76,59.44,48.44,461.83,56.8,161.8,2668.54,3002.35,1733.63,4.06,204.86,24.34,53.8,92.87,145.69,8.584200743
2024-12-07 07:00:00.000,Other,Push Notification,Bank Transfer,S4,62.16,39.5,90.69,103.12,209.09,8.29,242.04,433.27,824.12,88.08,3731.18,69.44,339.54,9214.34,3530.09,765.21,57.6,484.99,43.79,114.7,56.99,27.11,32.529904098
2025-06-21 01:00:00.000,Television,Social Media Campaigns,Rupay,S4,29.8,199.51,126.31,86.64,274.5,14.09,171.33,184.78,987.66,3.56,1912.18,89.01,371.33,294.06,765.89,2214.04,39.27,100.6,62.51,61.89,22.87,115.42,30.896429148
2024-10-02 02:00:00.000,Tablet,Paid Search,Debit Card,F1,92.61,110.89,147.61,21.8,354.89,8.9,2.18,185.63,797.81,34.5,2494.2,27.53,123.02,5750.27,166.77,1627.95,84.06,305.94,93.8,39.04,7.1,93.2,63.888319672
2025-04-15 09:00:00.000,Television,Push Notification,Debit Card,F2,26.37,112.09,60.78,145.7,235.73,3.79,8.04,131.67,810.94,38.37,2264.44,35.2,315.71,2870.6,4878.67,1847.09,75.72,497.31,31.48,98.31,25.27,146.38,23.033669006
2024-07-25 18:00:00.000,Other,Social Network Referrals,Debit Card,F1,97.48,47.64,16.78,30.83,153.9,7.8,104.39,80.95,91.82,90.47,2531.74,20.09,343.57,5429.51,57.77,1238.64,36.28,478.18,8.01,4.84,61.54,64.12,523.08677686
